Met_station,Met_station_name,Met_Lat,Met_long,Met_elevation,Date (Local),Average daily wind speed,Precipitation,Snowfall,Snow depth,Temperature Average,Maximum temperature,Minimum temperature,Direction of fastest 2-minute wind,Direction of fastest 5-second wind,Fastest 2-minute wind speed,Fastest 5-second wind speed
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-03-22,10.96,0.0,0.0,0.0,54.0,70,37,90,80.0,31.1,35.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-03-23,13.42,0.0,0.0,0.0,50.0,61,37,20,170.0,29.1,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-03-24,10.51,0.01,0.0,0.0,49.0,66,36,310,310.0,42.9,53.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-03-25,13.42,0.03,0.0,0.0,42.0,48,26,30,30.0,35.1,40.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-03-26,5.82,0.0,0.0,0.0,38.0,59,23,210,200.0,15.0,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-03-27,6.49,0.0,0.0,0.0,49.0,67,30,160,150.0,15.0,19.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-03-28,9.17,0.0,0.0,0.0,58.0,76,40,290,290.0,23.9,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-03-29,13.65,0.0,0.0,0.0,56.0,62,42,20,20.0,25.9,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-03-30,7.16,0.0,0.0,0.0,54.0,73,32,300,270.0,16.1,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-03-31,8.5,0.0,0.0,0.0,57.0,74,37,210,240.0,30.0,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-01,8.5,0.0,0.0,0.0,58.0,72,40,300,300.0,45.0,57.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-02,15.21,0.01,0.0,0.0,45.0,58,31,340,340.0,42.9,53.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-03,8.72,0.03,0.2,0.0,35.0,48,26,140,150.0,21.0,23.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-04,9.62,0.0,0.0,0.0,42.0,64,22,170,170.0,32.0,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-05,10.51,0.0,0.0,0.0,55.0,73,38,210,200.0,29.1,35.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-06,12.97,0.0,0.0,0.0,62.0,75,42,250,220.0,36.0,42.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-07,16.78,0.0,0.0,0.0,61.0,71,49,220,220.0,38.9,44.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-08,19.69,0.0,0.0,0.0,58.0,71,37,220,220.0,40.0,50.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-09,13.87,0.0,0.0,0.0,44.0,51,32,10,10.0,28.0,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-10,7.61,0.0,0.0,0.0,43.0,59,28,150,120.0,19.9,23.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-11,6.49,0.0,0.0,0.0,51.0,69,33,230,240.0,28.0,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-12,10.74,0.0,0.0,0.0,57.0,71,38,20,30.0,29.1,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-13,12.08,0.0,0.0,0.0,48.0,62,31,150,180.0,23.9,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-14,11.18,0.0,0.0,0.0,49.0,72,29,140,140.0,28.0,35.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-15,19.24,0.0,0.0,0.0,55.0,67,37,210,200.0,44.1,53.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-16,18.79,0.3,1.5,0.0,38.0,37,33,320,310.0,33.1,45.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-17,12.75,0.39,0.0,2.0,39.0,52,33,160,60.0,23.0,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-18,11.18,0.0,0.0,0.0,40.0,49,34,320,320.0,25.9,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-19,14.99,0.01,0.0,0.0,42.0,51,35,360,10.0,35.1,44.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-20,6.71,0.0,0.0,0.0,42.0,53,33,10,10.0,17.0,21.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-21,7.38,0.0,0.0,0.0,48.0,65,32,30,30.0,33.1,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-22,7.61,0.0,0.0,0.0,48.0,61,37,160,160.0,25.1,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-23,7.16,0.0,0.0,0.0,54.0,70,36,270,270.0,36.0,40.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-24,8.5,0.0,0.0,0.0,51.0,65,37,350,350.0,29.1,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-25,8.5,0.0,0.0,0.0,52.0,67,39,160,160.0,28.0,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-26,13.65,0.18,0.0,0.0,48.0,52,39,90,90.0,23.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-27,12.08,0.05,0.0,0.0,41.0,48,37,20,30.0,21.0,23.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-28,8.28,0.0,0.0,0.0,46.0,58,34,180,180.0,17.0,21.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-29,6.93,0.0,0.0,0.0,52.0,71,34,170,170.0,14.1,19.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-04-30,9.17,0.0,0.0,0.0,61.0,79,41,360,360.0,31.1,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-01,8.5,0.02,0.0,0.0,57.0,65,48,100,340.0,21.0,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-02,8.5,0.03,0.0,0.0,58.0,76,42,220,220.0,23.9,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-03,11.18,0.0,0.0,0.0,60.0,75,45,10,10.0,29.1,35.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-04,10.07,1.26,0.0,0.0,54.0,64,47,30,30.0,25.1,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-05,9.17,0.59,0.0,0.0,49.0,50,47,110,100.0,23.0,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-06,6.26,0.09,0.0,0.0,50.0,64,46,50,50.0,18.1,21.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-07,8.05,0.36,0.0,0.0,51.0,63,42,150,160.0,25.1,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-08,12.75,0.77,0.0,0.0,48.0,53,43,230,220.0,25.9,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-09,18.79,0.63,0.0,0.0,48.0,62,31,340,350.0,38.0,48.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-10,12.97,0.18,0.0,0.0,37.0,49,29,340,330.0,30.0,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-11,8.05,0.0,0.0,0.0,38.0,52,32,150,150.0,17.0,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-12,9.4,0.01,0.0,0.0,49.0,69,37,160,150.0,21.0,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-13,8.05,0.11,0.0,0.0,53.0,59,44,150,150.0,17.0,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-14,7.83,0.0,0.0,0.0,54.0,70,39,150,160.0,19.9,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-15,11.86,0.0,0.0,0.0,57.0,70,43,230,220.0,32.0,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-16,11.63,0.0,0.0,0.0,53.0,63,44,360,10.0,25.9,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-17,9.62,0.02,0.0,0.0,54.0,69,41,50,70.0,21.0,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-18,9.84,0.27,0.0,0.0,50.0,53,43,120,120.0,23.0,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-19,13.2,1.66,0.0,0.0,43.0,47,39,130,130.0,23.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-20,9.17,0.07,0.0,0.0,42.0,48,30,140,150.0,17.0,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-21,10.74,0.46,0.0,0.0,42.0,48,38,160,150.0,18.1,21.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-22,9.62,0.42,0.0,0.0,49.0,67,43,170,170.0,28.0,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-23,7.16,0.39,0.0,0.0,51.0,59,45,270,270.0,30.0,35.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-24,6.04,0.02,0.0,0.0,50.0,59,42,270,270.0,23.9,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-25,7.83,0.04,0.0,0.0,53.0,65,44,160,160.0,21.0,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-26,5.82,0.26,0.0,0.0,53.0,67,41,190,190.0,29.1,34.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-27,8.05,0.0,0.0,0.0,58.0,75,44,250,250.0,21.9,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-28,8.05,0.23,0.0,0.0,62.0,75,47,360,360.0,21.0,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-29,8.5,0.24,0.0,0.0,57.0,67,46,10,20.0,21.0,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-30,8.05,0.0,0.0,0.0,53.0,66,46,160,170.0,18.1,21.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-05-31,7.61,0.0,0.0,0.0,60.0,77,46,220,210.0,25.1,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-01,8.28,0.0,0.0,0.0,65.0,82,50,210,200.0,35.1,42.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-02,8.5,0.0,0.0,0.0,69.0,86,51,160,160.0,23.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-03,14.99,0.0,0.0,0.0,68.0,76,54,360,360.0,29.1,34.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-04,10.29,0.1,0.0,0.0,67.0,83,58,160,150.0,25.9,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-05,11.18,0.07,0.0,0.0,65.0,76,56,340,330.0,21.9,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-06,7.61,0.02,0.0,0.0,65.0,79,53,250,250.0,25.1,35.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-07,7.61,0.09,0.0,0.0,62.0,76,49,320,320.0,30.0,35.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-08,7.16,0.0,0.0,0.0,64.0,78,48,140,130.0,15.0,21.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-09,8.95,0.0,0.0,0.0,70.0,83,54,140,150.0,21.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-10,7.61,0.02,0.0,0.0,71.0,79,59,270,270.0,32.0,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-11,10.51,1.07,0.0,0.0,64.0,74,54,360,360.0,33.1,42.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-12,6.49,0.43,0.0,0.0,58.0,70,53,350,360.0,17.0,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-13,7.16,0.08,0.0,0.0,65.0,80,52,80,330.0,25.9,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-14,9.62,0.04,0.0,0.0,65.0,78,51,80,200.0,23.9,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-15,8.95,3.16,0.0,0.0,62.0,72,53,330,330.0,28.0,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-16,8.28,0.02,0.0,0.0,65.0,77,55,280,290.0,29.1,36.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-17,6.93,0.02,0.0,0.0,69.0,83,58,170,290.0,23.9,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-18,9.84,0.0,0.0,0.0,69.0,82,57,350,360.0,25.9,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-19,7.16,0.0,0.0,0.0,70.0,87,59,150,150.0,18.1,21.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-20,12.75,0.0,0.0,0.0,76.0,86,63,10,360.0,25.1,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-21,8.05,0.0,0.0,0.0,76.0,92,58,170,160.0,23.9,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-22,10.29,0.0,0.0,0.0,78.0,86,64,360,330.0,25.1,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-23,9.4,0.01,0.0,0.0,69.0,83,58,190,180.0,32.0,42.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-24,8.72,0.0,0.0,0.0,73.0,85,61,20,20.0,25.1,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-25,8.05,0.02,0.0,0.0,71.0,84,55,320,300.0,35.1,49.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-26,6.71,0.03,0.0,0.0,69.0,78,60,70,70.0,18.1,21.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-27,6.93,0.0,0.0,0.0,70.0,87,58,40,150.0,19.9,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-28,7.61,0.54,0.0,0.0,72.0,86,59,250,300.0,30.0,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-29,7.38,0.0,0.0,0.0,69.0,81,57,50,50.0,23.9,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-06-30,7.16,0.0,0.0,0.0,73.0,87,57,360,10.0,17.0,23.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-01,8.5,0.09,0.0,0.0,75.0,87,62,340,340.0,28.0,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-02,8.5,0.0,0.0,0.0,66.0,76,57,360,360.0,25.9,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-03,6.71,0.32,0.0,0.0,68.0,82,55,340,330.0,33.1,40.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-04,9.17,0.0,0.0,0.0,69.0,87,56,260,260.0,38.0,45.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-05,9.17,0.03,0.0,0.0,74.0,88,59,10,10.0,29.1,35.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-06,13.2,0.06,0.0,0.0,66.0,73,57,60,50.0,25.1,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-07,9.17,0.01,0.0,0.0,57.0,61,54,180,170.0,18.1,21.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-08,6.49,0.06,0.0,0.0,60.0,68,56,10,20.0,17.0,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-09,7.61,0.45,0.0,0.0,62.0,76,56,10,330.0,21.9,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-10,7.16,0.0,0.0,0.0,65.0,81,54,170,170.0,17.0,21.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-11,8.95,0.0,0.0,0.0,72.0,85,58,330,330.0,16.1,19.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-12,7.83,0.0,0.0,0.0,74.0,86,57,220,230.0,21.9,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-13,9.62,0.0,0.0,0.0,76.0,87,63,310,290.0,21.9,27.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-14,8.95,0.05,0.0,0.0,73.0,84,61,320,310.0,19.9,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-15,6.93,1.49,0.0,0.0,66.0,83,56,350,350.0,33.1,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-16,7.38,0.0,0.0,0.0,69.0,84,54,300,300.0,23.9,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-17,8.05,0.02,0.0,0.0,72.0,87,57,330,350.0,23.9,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-18,8.95,0.0,0.0,0.0,72.0,86,60,270,340.0,25.9,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-19,6.71,0.03,0.0,0.0,68.0,84,56,330,340.0,25.1,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-20,7.83,0.0,0.0,0.0,69.0,80,58,220,220.0,21.9,27.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-21,10.51,0.12,0.0,0.0,68.0,79,60,170,140.0,30.0,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-22,6.71,0.0,0.0,0.0,69.0,84,55,50,50.0,18.1,21.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-23,5.82,0.0,0.0,0.0,74.0,90,57,110,120.0,15.0,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-24,12.08,0.0,0.0,0.0,78.0,87,64,350,340.0,21.0,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-25,8.95,0.0,0.0,0.0,76.0,89,60,360,10.0,23.9,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-26,6.49,0.41,0.0,0.0,74.0,88,62,290,290.0,23.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-27,8.28,0.0,0.0,0.0,75.0,90,59,200,200.0,23.9,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-28,13.87,0.0,0.0,0.0,75.0,85,59,190,190.0,23.9,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-29,7.61,0.0,0.0,0.0,69.0,80,56,130,140.0,23.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-30,6.26,0.0,0.0,0.0,70.0,85,56,70,50.0,21.0,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-07-31,6.04,0.0,0.0,0.0,71.0,84,56,190,290.0,21.0,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-08-01,6.49,0.0,0.0,0.0,71.0,87,57,120,120.0,30.0,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-08-02,8.5,0.0,0.0,0.0,73.0,87,61,350,360.0,23.0,27.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-08-03,6.71,0.06,0.0,0.0,70.0,77,59,140,130.0,35.1,42.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-08-04,8.28,0.0,0.0,0.0,70.0,91,54,290,180.0,21.0,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-08-05,9.62,0.0,0.0,0.0,74.0,92,55,140,140.0,23.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-08-06,8.05,0.0,0.0,0.0,78.0,94,60,50,30.0,21.0,27.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-08-07,8.28,0.0,0.0,0.0,75.0,91,61,340,340.0,21.9,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-08-08,7.16,0.02,0.0,0.0,75.0,85,65,70,70.0,15.0,19.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2015-08-09,8.5,0.3,0.0,0.0,72.0,85,60,20,20.0,30.0,35.1
