STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT18,WT19,WT22
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-04-22,18.12,1607,1037,0.00,0.0,0.0,,66,44,250,250,34.9,47.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-04-23,10.51,1445,1444,0.09,0.0,0.0,,48,33,170,160,29.1,33.1,1,,,,,,,1,,,,1,,,1,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-04-24,4.92,1714,1715,0.32,0.3,0.0,,48,31,180,200,16.1,17.9,1,,,,,,,,,,,1,,,1,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-04-25,8.95,1306,1306,0.01,0.0,0.0,,56,37,290,290,23.0,29.1,,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-04-26,11.18,2025,2024,0.07,1.0,0.0,,50,33,340,350,32.0,40.9,1,,1,,,,,,,,,1,,,1,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-04-27,9.40,0,2359,0.00,0.0,1.0,,49,33,320,330,28.0,36.9,1,,,,,,,,,,,,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-04-28,10.51,1508,1508,0.00,0.0,0.0,,69,27,180,170,32.0,38.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-04-29,17.67,1325,1324,0.00,0.0,0.0,,73,32,250,250,44.1,53.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-04-30,12.97,1453,1615,0.00,0.0,0.0,,50,30,10,20,25.9,31.1,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-01,5.14,1424,1424,0.00,0.0,0.0,,43,29,90,80,19.9,23.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-02,7.61,1046,1051,0.00,0.0,0.0,,46,29,240,230,21.9,23.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-03,8.72,1739,1738,0.00,0.0,0.0,,66,25,220,220,23.0,29.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-04,14.54,1316,1313,0.00,0.0,0.0,,70,38,50,40,38.0,47.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-05,8.95,1653,1652,0.00,0.0,0.0,,66,30,160,170,25.9,32.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-06,9.17,1506,1413,0.00,0.0,0.0,,80,38,280,230,25.9,36.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-07,9.84,1320,1319,0.00,0.0,0.0,,84,42,210,210,33.1,46.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-08,13.42,1147,1215,0.00,0.0,0.0,,82,49,190,200,34.9,40.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-09,21.47,1352,1351,0.00,0.0,0.0,,79,55,200,190,45.0,55.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-10,12.97,1925,1924,0.00,0.0,0.0,,71,47,200,180,33.1,57.9,,,,,,,,,,,1,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-11,21.47,1656,114,0.10,0.0,0.0,,54,38,330,330,32.0,40.0,1,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-12,18.34,1459,811,0.00,0.0,0.0,,53,38,360,330,32.0,40.9,,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-13,10.96,1220,1219,0.00,0.0,0.0,,67,37,10,340,23.9,32.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-14,7.16,1252,1242,0.06,0.0,0.0,,56,38,50,70,19.9,23.0,1,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-15,8.28,2253,1651,0.08,0.0,0.0,,47,35,160,210,17.9,34.9,1,,,,,,,,,,,,1,,1,,1,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-16,9.84,1447,1538,0.00,0.0,0.0,,68,34,150,160,21.9,25.9,1,,,,,,,,,,,1,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-17,12.08,2128,2100,0.00,0.0,0.0,,73,41,20,10,25.1,32.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-18,11.86,1501,1500,0.29,0.0,0.0,,58,44,130,130,23.9,29.1,1,,1,,,,,,,,,1,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-19,9.17,1544,1543,0.09,0.0,0.0,,60,40,360,10,30.0,33.1,1,,1,,1,,,,,,,1,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-20,8.50,1650,1650,0.04,0.0,0.0,,59,35,270,270,38.9,45.0,,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-21,11.63,1327,1438,0.00,0.0,0.0,,71,39,290,270,32.0,40.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-22,6.04,1745,1733,0.00,0.0,0.0,,74,49,280,290,25.9,33.1,,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-23,9.84,1526,1526,0.00,0.0,0.0,,75,48,210,220,40.9,53.0,,,,,,,,1,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-24,12.97,1531,1531,0.03,0.0,0.0,,53,47,330,320,32.0,40.9,,,1,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-25,12.53,959,1216,0.00,0.0,0.0,,69,46,360,360,25.1,31.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-26,11.86,2358,2342,0.00,0.0,0.0,,74,43,340,340,23.0,31.1,1,,,,,,,,,,,1,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-27,16.11,51,207,0.00,0.0,0.0,,74,49,340,340,29.1,36.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-28,15.21,1243,1242,0.00,0.0,0.0,,70,48,170,170,28.0,33.1,1,,,,,,,1,,,,1,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-29,20.58,1353,1352,0.00,0.0,0.0,,87,53,200,210,40.0,47.0,1,1,,,,,,1,,,,1,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-30,20.58,1324,1122,0.00,0.0,0.0,,76,49,230,210,44.1,53.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-31,14.54,1339,1205,0.00,0.0,0.0,,80,41,160,170,29.1,38.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-01,11.63,1720,1720,0.00,0.0,0.0,,88,52,120,120,36.0,40.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-02,16.11,1333,1321,0.00,0.0,0.0,,89,52,210,190,44.1,53.0,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-03,14.99,1735,1733,0.00,0.0,0.0,,86,54,340,340,32.0,38.0,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-04,11.41,1500,1605,0.00,0.0,0.0,,84,54,150,140,29.1,34.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-05,9.40,1504,1602,0.00,0.0,0.0,,92,53,230,40,36.0,53.9,,,,,,,,1,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-06,13.20,1720,1719,0.00,0.0,0.0,,93,55,150,160,36.9,44.1,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-07,10.96,1336,1348,0.00,0.0,0.0,,89,59,240,240,36.0,44.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-08,13.42,1421,1720,0.00,0.0,0.0,,82,57,130,140,29.1,34.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-09,12.08,1423,1422,0.00,0.0,0.0,,82,54,140,150,23.9,34.9,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-10,14.09,1345,1329,0.00,0.0,0.0,,76,54,170,160,28.0,34.9,,,,,,,,1,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-11,12.08,1712,1414,0.00,0.0,0.0,,83,54,160,310,25.9,36.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-12,11.18,1546,1701,0.00,0.0,0.0,,90,47,220,210,33.1,46.1,1,,,,,,,1,,,,1,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-13,14.54,1607,1209,0.00,0.0,0.0,,89,59,210,210,31.1,40.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-14,7.83,46,45,0.00,0.0,0.0,,82,56,40,40,23.9,28.0,1,,,,,,,1,,,,1,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-15,9.17,1252,1539,0.00,0.0,0.0,,90,51,150,280,21.0,31.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-16,13.87,2131,1221,0.00,0.0,0.0,,91,59,10,130,34.9,46.1,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-17,8.95,1858,1723,0.01,0.0,0.0,,78,53,60,20,25.1,33.1,,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-18,8.95,1445,1445,0.00,0.0,0.0,,81,53,90,90,17.0,23.9,,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-19,14.32,2049,2049,0.00,0.0,0.0,,87,55,360,10,44.1,51.9,1,,,,,,,1,,,,1,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-20,19.69,1300,1258,0.25,0.0,0.0,,68,49,340,320,36.0,48.1,1,,,,,,,,,,,1,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-21,6.71,1534,1532,0.00,0.0,0.0,,78,51,90,90,21.0,28.0,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-22,5.14,1525,1524,0.00,0.0,0.0,,84,50,160,150,17.9,21.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-23,6.71,1811,1413,0.00,0.0,0.0,,89,55,130,140,17.0,23.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-24,8.50,1648,1647,0.00,0.0,0.0,,91,56,150,150,25.1,31.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-25,10.96,1727,1722,0.00,0.0,0.0,,90,60,150,160,28.0,32.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-26,10.51,1707,1706,0.00,0.0,0.0,,96,56,280,280,32.0,38.9,,,,,,,,,,,1,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-27,14.76,145,142,0.00,0.0,0.0,,79,56,350,360,29.1,36.9,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-28,9.40,1604,1541,0.00,0.0,0.0,,93,53,250,210,47.0,64.0,,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-29,9.62,1704,1700,0.00,0.0,0.0,,97,60,220,220,36.9,48.1,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-30,11.18,2007,1034,0.00,0.0,0.0,,93,63,20,190,33.1,44.1,,,,,,,,1,,,1,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-01,8.72,1803,1427,0.00,0.0,0.0,,88,58,140,140,21.0,25.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-02,9.40,1611,1621,0.66,0.0,0.0,,87,60,10,110,34.9,44.1,,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-03,6.93,1759,1759,0.00,0.0,0.0,,93,57,310,310,23.9,31.1,,,1,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-04,8.05,1759,1718,0.00,0.0,0.0,,94,59,140,150,23.9,31.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-05,14.32,1714,1927,0.00,0.0,0.0,,92,66,10,340,31.1,38.0,,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-06,7.38,2029,820,0.11,0.0,0.0,,80,64,340,200,17.9,25.1,,,1,,,,,1,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-07,5.82,1744,1658,0.09,0.0,0.0,,83,61,220,120,17.0,21.9,1,,,,,,,1,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-08,10.07,2124,1654,0.04,0.0,0.0,,91,59,350,100,28.0,36.0,1,,1,,,,,1,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-09,8.50,1445,1535,0.98,0.0,0.0,,90,60,60,290,23.9,33.1,,,1,,,,,1,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-10,8.05,1455,1454,0.00,0.0,0.0,,88,62,170,160,31.1,36.0,,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-11,8.50,1559,1339,0.00,0.0,0.0,,89,63,190,160,25.1,38.9,,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-12,7.61,1816,2021,0.05,0.0,0.0,,86,60,310,30,21.9,23.9,,,1,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-13,9.17,2140,2144,2.30,0.0,0.0,,87,57,60,60,45.0,53.0,1,,1,,,,,1,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-14,8.95,2031,2031,0.00,0.0,0.0,,86,61,340,340,23.9,29.1,,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-15,6.04,1731,1731,0.00,0.0,0.0,,91,61,200,200,28.0,33.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-16,8.05,1519,1347,0.00,0.0,0.0,,93,61,170,130,23.0,31.1,,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-17,11.63,1733,1732,0.00,0.0,0.0,,93,62,130,130,28.0,34.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-18,7.38,2100,1729,0.00,0.0,0.0,,93,61,120,120,17.0,23.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-19,9.84,1552,1602,0.00,0.0,0.0,,95,64,150,140,23.9,29.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-20,8.05,1434,1434,0.02,0.0,0.0,,92,64,300,310,33.1,38.9,,,1,,,,,1,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-21,6.93,1253,1254,0.02,0.0,0.0,,87,63,300,300,30.0,44.1,,,1,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-22,7.38,1657,1705,0.00,0.0,0.0,,93,58,90,90,23.9,30.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-23,10.74,1453,1356,0.02,0.0,0.0,,93,61,20,330,33.1,42.9,,,1,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-24,5.82,1423,1422,0.38,0.0,0.0,,90,63,130,130,44.1,55.9,,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-25,9.40,1628,1604,0.03,0.0,0.0,,88,60,320,300,23.9,32.0,,,1,,,,,1,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-26,7.38,1712,1708,0.11,0.0,0.0,,91,61,330,310,29.1,38.0,1,,1,,,,,,,,,1,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-27,4.25,1531,1530,0.07,0.0,0.0,,87,65,280,280,23.0,28.0,1,,1,,,,,1,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-28,6.49,1722,1720,0.02,0.0,0.0,,87,61,280,280,32.0,40.0,,,1,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-29,8.05,2217,2217,0.00,0.0,0.0,,81,59,200,200,23.0,28.0,1,1,1,,,,,1,,,,1,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-30,6.49,1356,1355,0.00,0.0,0.0,,88,57,120,120,16.1,21.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-31,10.29,1645,1644,0.00,0.0,0.0,,91,60,170,170,31.1,36.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-01,7.16,1421,1420,0.00,0.0,0.0,,93,61,230,230,25.9,32.0,,,1,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-02,9.17,1613,1633,0.44,0.0,0.0,,81,61,10,360,25.1,29.1,1,,1,,,,,,,,,1,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-03,6.49,1710,1710,0.05,0.0,0.0,,79,61,270,270,25.1,30.0,1,,1,,,,,1,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-04,6.71,1508,1507,0.10,0.0,0.0,,85,59,300,290,29.1,34.9,1,,1,,,,,1,,,,1,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-05,7.38,1804,1757,0.12,0.0,0.0,,85,56,260,270,38.0,45.0,,,1,,,,,1,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-06,7.16,1821,1821,0.00,0.0,0.0,,89,59,10,350,19.9,25.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-07,8.28,1702,1732,0.00,0.0,0.0,,91,59,90,90,19.9,25.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-08,8.28,452,1222,0.00,0.0,0.0,,90,64,340,330,21.9,28.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-09,9.17,2336,2332,0.00,0.0,0.0,,90,60,360,20,30.0,36.9,1,,,,,,,1,,,,1,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-10,10.96,101,100,0.00,0.0,0.0,,76,56,350,340,31.1,38.0,1,,,,,,,1,,,,1,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-11,7.16,1436,1419,0.00,0.0,0.0,,90,61,360,330,29.1,36.9,,,1,,,,,1,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-12,10.29,832,745,0.00,0.0,0.0,,91,55,340,350,25.1,32.0,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-13,7.83,1542,1541,0.00,0.0,0.0,,83,56,150,150,23.0,25.9,1,,,,,,,1,,,,1,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-14,6.71,1331,1332,0.12,0.0,0.0,,86,58,260,250,32.0,36.0,,,1,,,,,1,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-15,7.16,1747,1800,0.00,0.0,0.0,,89,59,30,60,19.9,23.9,,,1,,,,,,,,,,,,1,,,
